ts,open,high,low,close,volume
2025-10-14 20:45:00+00:00,112828.5,112882.0,112828.5,112879.2,21.8744
2025-10-14 20:46:00+00:00,112879.2,112919.0,112858.7,112858.8,57.6304
2025-10-14 20:47:00+00:00,112858.8,112858.8,112783.5,112785.3,21.4433
2025-10-14 20:48:00+00:00,112785.3,112836.5,112785.3,112832.4,21.4119
2025-10-14 20:49:00+00:00,112832.4,112832.5,112771.5,112814.0,25.3477
2025-10-14 20:50:00+00:00,112813.9,112814.0,112786.4,112791.9,16.7215
2025-10-14 20:51:00+00:00,112791.9,112818.0,112771.4,112818.0,13.1106
2025-10-14 20:52:00+00:00,112818.0,112850.0,112818.0,112827.0,8.651
2025-10-14 20:53:00+00:00,112827.1,112860.0,112827.0,112840.8,10.7864
2025-10-14 20:54:00+00:00,112840.9,112879.3,112827.1,112848.0,16.1843
2025-10-14 20:55:00+00:00,112848.4,112910.8,112844.0,112910.8,27.1617
2025-10-14 20:56:00+00:00,112910.8,112948.4,112886.8,112948.4,68.966
2025-10-14 20:57:00+00:00,112948.4,112961.9,112855.9,112855.9,23.9472
2025-10-14 20:58:00+00:00,112855.7,112920.2,112855.7,112890.6,50.2216
2025-10-14 20:59:00+00:00,112890.7,112959.9,112890.6,112959.9,20.186
2025-10-14 21:00:00+00:00,112959.9,112967.7,112924.0,112953.1,13.4441
2025-10-14 21:01:00+00:00,112953.1,112953.1,112856.7,112856.7,12.3048
2025-10-14 21:02:00+00:00,112856.8,112884.0,112842.6,112842.7,28.6508
2025-10-14 21:03:00+00:00,112842.6,112842.7,112772.0,112802.3,25.8433
2025-10-14 21:04:00+00:00,112802.3,112810.6,112802.2,112810.6,3.2641
2025-10-14 21:05:00+00:00,112810.6,112830.4,112759.9,112772.9,28.7247
2025-10-14 21:06:00+00:00,112772.9,112829.0,112761.0,112807.3,13.5364
2025-10-14 21:07:00+00:00,112807.3,112822.2,112806.6,112821.9,8.1838
2025-10-14 21:08:00+00:00,112821.9,112848.6,112800.0,112800.1,15.331
2025-10-14 21:09:00+00:00,112800.1,112800.1,112780.2,112780.3,9.3607
2025-10-14 21:10:00+00:00,112780.2,112800.1,112756.7,112763.0,37.1233
2025-10-14 21:11:00+00:00,112763.0,112803.3,112762.9,112803.3,15.5724
2025-10-14 21:12:00+00:00,112803.2,112812.8,112781.4,112800.0,18.4733
2025-10-14 21:13:00+00:00,112800.1,112800.1,112702.6,112702.6,32.2248
2025-10-14 21:14:00+00:00,112702.7,112709.9,112648.1,112701.2,53.0781
2025-10-14 21:15:00+00:00,112701.2,112720.0,112681.0,112714.9,13.2053
2025-10-14 21:16:00+00:00,112715.0,112726.3,112670.1,112693.2,43.5832
2025-10-14 21:17:00+00:00,112693.2,112751.6,112693.1,112751.6,13.2377
2025-10-14 21:18:00+00:00,112751.6,112758.1,112740.4,112744.5,5.1587
2025-10-14 21:19:00+00:00,112744.6,112752.5,112704.7,112713.7,29.2652
2025-10-14 21:20:00+00:00,112713.6,112713.7,112695.1,112711.9,18.0619
2025-10-14 21:21:00+00:00,112712.0,112777.6,112711.9,112777.6,11.639
2025-10-14 21:22:00+00:00,112777.5,112800.0,112777.5,112799.9,4.9738
2025-10-14 21:23:00+00:00,112800.0,112830.0,112799.9,112821.5,24.7863
2025-10-14 21:24:00+00:00,112821.5,112880.0,112821.4,112880.0,21.6737
2025-10-14 21:25:00+00:00,112879.9,112946.3,112879.9,112910.2,16.4796
2025-10-14 21:26:00+00:00,112910.2,112938.8,112893.4,112893.5,11.4394
2025-10-14 21:27:00+00:00,112893.5,112960.0,112893.4,112923.9,19.8657
2025-10-14 21:28:00+00:00,112924.0,112924.0,112923.9,112924.0,2.5259
2025-10-14 21:29:00+00:00,112924.0,112954.6,112923.9,112926.2,13.459
2025-10-14 21:30:00+00:00,112926.2,112964.7,112926.1,112956.9,20.6633
2025-10-14 21:31:00+00:00,112956.9,112975.7,112932.0,112940.0,9.6055
2025-10-14 21:32:00+00:00,112939.9,112940.0,112875.6,112875.6,20.57
2025-10-14 21:33:00+00:00,112875.6,112950.0,112875.6,112949.9,8.7109
2025-10-14 21:34:00+00:00,112950.0,112950.0,112949.9,112950.0,2.8159
2025-10-14 21:35:00+00:00,112950.0,112963.6,112949.9,112955.3,14.6445
2025-10-14 21:36:00+00:00,112955.3,112980.2,112933.3,112948.5,27.4942
2025-10-14 21:37:00+00:00,112948.5,112948.5,112884.0,112884.1,22.348
2025-10-14 21:38:00+00:00,112884.1,112884.1,112814.7,112839.9,12.4383
2025-10-14 21:39:00+00:00,112839.9,112840.0,112828.0,112828.0,5.0144
2025-10-14 21:40:00+00:00,112828.0,112866.6,112828.0,112866.6,8.2537
2025-10-14 21:41:00+00:00,112866.6,112927.7,112866.5,112927.7,8.386
2025-10-14 21:42:00+00:00,112927.7,112980.4,112927.7,112980.4,20.8064
2025-10-14 21:43:00+00:00,112980.4,113125.2,112980.3,113111.6,53.5555
2025-10-14 21:44:00+00:00,113111.6,113122.9,113022.2,113040.1,38.8258
2025-10-14 21:45:00+00:00,113040.0,113040.1,112980.5,112980.5,12.2468
2025-10-14 21:46:00+00:00,112980.6,112980.6,112920.1,112942.9,13.5139
2025-10-14 21:47:00+00:00,112943.0,112967.0,112932.3,112932.3,6.8035
2025-10-14 21:48:00+00:00,112932.3,113025.1,112932.3,113025.1,13.1486
2025-10-14 21:49:00+00:00,113025.1,113025.1,112957.3,112964.8,37.8058
2025-10-14 21:50:00+00:00,112964.8,113008.5,112964.8,113008.5,7.2584
2025-10-14 21:51:00+00:00,113008.5,113008.5,113008.4,113008.5,5.3446
2025-10-14 21:52:00+00:00,113008.5,113035.9,113008.4,113035.9,14.8173
2025-10-14 21:53:00+00:00,113035.9,113071.2,113035.8,113042.3,9.9897
2025-10-14 21:54:00+00:00,113042.2,113071.2,113042.2,113042.5,5.9783
2025-10-14 21:55:00+00:00,113042.5,113053.6,113007.6,113007.6,19.9278
2025-10-14 21:56:00+00:00,113007.6,113150.0,113007.5,113150.0,27.032
2025-10-14 21:57:00+00:00,113149.9,113150.0,113040.9,113041.0,30.2909
2025-10-14 21:58:00+00:00,113041.0,113154.0,113040.9,113112.1,16.6461
2025-10-14 21:59:00+00:00,113112.1,113112.1,113057.1,113069.2,18.0743
2025-10-14 22:00:00+00:00,113069.2,113226.6,113069.2,113221.8,70.1543
2025-10-14 22:01:00+00:00,113221.8,113333.0,113200.0,113286.8,120.5407
2025-10-14 22:02:00+00:00,113286.8,113382.5,113286.7,113337.5,91.8428
2025-10-14 22:03:00+00:00,113337.6,113530.0,113337.5,113482.8,171.919
2025-10-14 22:04:00+00:00,113482.8,113500.0,113351.1,113375.5,72.6221
2025-10-14 22:05:00+00:00,113375.5,113451.8,113273.1,113326.0,29.4865
2025-10-14 22:06:00+00:00,113326.0,113367.5,113224.1,113290.3,51.486
2025-10-14 22:07:00+00:00,113291.3,113405.3,113290.0,113405.2,29.8631
2025-10-14 22:08:00+00:00,113405.3,113423.1,113334.0,113342.1,40.2059
2025-10-14 22:09:00+00:00,113342.1,113347.6,113290.0,113311.0,18.0291
2025-10-14 22:10:00+00:00,113310.2,113396.0,113310.2,113350.2,41.6781
2025-10-14 22:11:00+00:00,113350.2,113432.1,113336.5,113423.1,49.9515
2025-10-14 22:12:00+00:00,113423.1,113458.7,113420.6,113425.8,44.3212
2025-10-14 22:13:00+00:00,113425.8,113466.5,113425.8,113437.3,25.3144
2025-10-14 22:14:00+00:00,113437.3,113466.4,113384.8,113385.0,36.2688
2025-10-14 22:15:00+00:00,113385.1,113400.0,113365.1,113388.9,21.0494
2025-10-14 22:16:00+00:00,113389.0,113389.0,113306.8,113336.1,21.4552
2025-10-14 22:17:00+00:00,113336.1,113400.0,113321.0,113361.4,19.1291
2025-10-14 22:18:00+00:00,113361.5,113372.8,113332.0,113356.6,9.4689
2025-10-14 22:19:00+00:00,113356.6,113356.6,113340.5,113340.6,17.5643
2025-10-14 22:20:00+00:00,113340.6,113340.6,113209.5,113242.1,35.3851
2025-10-14 22:21:00+00:00,113242.0,113275.2,113242.0,113254.7,22.0435
2025-10-14 22:22:00+00:00,113254.8,113292.2,113248.6,113273.3,21.4558
2025-10-14 22:23:00+00:00,113273.4,113281.6,113200.6,113240.1,65.1453
2025-10-14 22:24:00+00:00,113240.1,113261.5,113225.2,113249.1,8.6593
2025-10-14 22:25:00+00:00,113249.0,113249.0,113180.0,113201.8,22.8417
2025-10-14 22:26:00+00:00,113201.8,113209.2,113180.8,113180.9,8.4665
2025-10-14 22:27:00+00:00,113180.8,113213.0,113168.2,113168.2,5.9593
2025-10-14 22:28:00+00:00,113168.3,113168.3,113101.2,113101.2,16.0947
2025-10-14 22:29:00+00:00,113101.3,113145.0,113094.0,113131.1,70.3561
2025-10-14 22:30:00+00:00,113131.1,113145.0,113118.0,113118.1,8.7092
2025-10-14 22:31:00+00:00,113118.1,113118.1,113014.9,113051.6,28.3672
2025-10-14 22:32:00+00:00,113051.6,113051.6,113000.0,113000.1,30.5444
2025-10-14 22:33:00+00:00,113000.0,113009.7,112980.8,113002.6,22.1183
2025-10-14 22:34:00+00:00,113002.6,113048.1,112996.1,113048.1,11.6682
2025-10-14 22:35:00+00:00,113048.1,113086.2,113048.0,113059.9,14.7726
2025-10-14 22:36:00+00:00,113059.9,113115.0,113059.9,113098.0,10.3774
2025-10-14 22:37:00+00:00,113098.1,113098.1,113000.0,113003.2,15.295
2025-10-14 22:38:00+00:00,113003.2,113030.4,112934.5,113019.6,31.6122
2025-10-14 22:39:00+00:00,113019.6,113032.8,113019.5,113032.8,6.0782
2025-10-14 22:40:00+00:00,113032.8,113032.8,112979.5,113009.1,18.5306
2025-10-14 22:41:00+00:00,113009.7,113038.8,113007.9,113008.0,5.3929
2025-10-14 22:42:00+00:00,113008.0,113008.0,112993.6,112993.6,2.8092
2025-10-14 22:43:00+00:00,112993.6,112993.6,112943.0,112943.1,11.0651
2025-10-14 22:44:00+00:00,112943.1,112951.2,112870.0,112904.0,49.5716
2025-10-14 22:45:00+00:00,112904.0,112960.0,112903.9,112912.5,33.9862
2025-10-14 22:46:00+00:00,112912.5,112949.7,112879.5,112912.4,23.3262
2025-10-14 22:47:00+00:00,112912.4,112912.4,112879.6,112879.6,7.7874
2025-10-14 22:48:00+00:00,112879.7,112879.7,112805.8,112805.9,25.7779
2025-10-14 22:49:00+00:00,112805.8,112829.0,112759.5,112817.7,46.5231
2025-10-14 22:50:00+00:00,112817.7,112909.9,112808.6,112892.5,81.8095
2025-10-14 22:51:00+00:00,112892.5,112989.6,112892.5,112989.2,48.2497
2025-10-14 22:52:00+00:00,112989.2,113010.8,112989.1,113008.2,29.7434
2025-10-14 22:53:00+00:00,113008.2,113031.0,113008.1,113019.2,18.7214
2025-10-14 22:54:00+00:00,113019.2,113066.5,113019.1,113066.5,23.5523
2025-10-14 22:55:00+00:00,113066.5,113213.6,113066.4,113198.5,64.3005
2025-10-14 22:56:00+00:00,113198.5,113200.0,113160.7,113178.7,8.6966
2025-10-14 22:57:00+00:00,113178.7,113178.7,113162.7,113163.1,10.3897
2025-10-14 22:58:00+00:00,113163.1,113163.1,113160.7,113160.8,9.4142
2025-10-14 22:59:00+00:00,113160.8,113161.4,113132.3,113161.0,12.7315
2025-10-14 23:00:00+00:00,113161.0,113161.0,113103.9,113139.9,43.8555
2025-10-14 23:01:00+00:00,113140.0,113187.9,113139.9,113180.0,25.1326
2025-10-14 23:02:00+00:00,113179.9,113188.0,113066.8,113075.1,26.6116
2025-10-14 23:03:00+00:00,113075.1,113123.4,113065.5,113111.3,12.2055
2025-10-14 23:04:00+00:00,113111.3,113186.0,113111.3,113184.4,39.9734
2025-10-14 23:05:00+00:00,113184.5,113320.2,113184.5,113282.3,66.8651
2025-10-14 23:06:00+00:00,113282.4,113350.0,113282.3,113350.0,34.8016
2025-10-14 23:07:00+00:00,113350.0,113357.5,113327.3,113341.1,17.41
2025-10-14 23:08:00+00:00,113341.1,113415.1,113341.1,113374.2,43.4286
2025-10-14 23:09:00+00:00,113374.2,113433.0,113374.1,113424.2,19.8493
2025-10-14 23:10:00+00:00,113424.1,113437.9,113424.1,113433.0,19.6031
2025-10-14 23:11:00+00:00,113432.9,113440.0,113396.7,113423.7,44.9936
2025-10-14 23:12:00+00:00,113423.8,113440.0,113322.0,113328.1,49.0988
2025-10-14 23:13:00+00:00,113328.2,113368.8,113316.6,113352.4,10.4791
2025-10-14 23:14:00+00:00,113352.4,113399.0,113349.8,113396.1,29.061
2025-10-14 23:15:00+00:00,113396.1,113396.2,113320.1,113332.6,11.9639
2025-10-14 23:16:00+00:00,113331.7,113354.1,113300.1,113338.7,16.5791
2025-10-14 23:17:00+00:00,113338.5,113352.8,113308.2,113318.0,18.4733
2025-10-14 23:18:00+00:00,113318.0,113325.0,113304.0,113304.1,4.013
2025-10-14 23:19:00+00:00,113304.1,113336.2,113285.1,113333.9,44.1569
2025-10-14 23:20:00+00:00,113333.8,113404.9,113333.8,113400.2,20.3639
2025-10-14 23:21:00+00:00,113400.2,113400.2,113365.0,113373.9,14.6551
2025-10-14 23:22:00+00:00,113373.9,113373.9,113354.2,113354.2,5.7876
2025-10-14 23:23:00+00:00,113354.3,113387.8,113309.6,113309.7,18.3203
2025-10-14 23:24:00+00:00,113309.7,113317.6,113294.1,113310.1,18.9167
2025-10-14 23:25:00+00:00,113310.1,113349.2,113303.5,113344.4,18.1828
2025-10-14 23:26:00+00:00,113344.4,113400.0,113344.4,113400.0,16.5073
2025-10-14 23:27:00+00:00,113400.0,113440.0,113399.9,113439.9,15.1677
2025-10-14 23:28:00+00:00,113440.0,113475.8,113439.9,113475.7,30.2462
2025-10-14 23:29:00+00:00,113475.8,113475.8,113366.5,113384.9,18.566
2025-10-14 23:30:00+00:00,113384.9,113419.0,113330.0,113352.2,11.3203
2025-10-14 23:31:00+00:00,113352.1,113433.8,113352.1,113424.1,14.6249
2025-10-14 23:32:00+00:00,113424.2,113424.2,113343.2,113361.3,17.7425
2025-10-14 23:33:00+00:00,113361.2,113411.2,113332.6,113394.8,21.0005
2025-10-14 23:34:00+00:00,113394.8,113434.4,113378.3,113408.5,11.2528
2025-10-14 23:35:00+00:00,113408.6,113425.3,113354.0,113354.1,12.8639
2025-10-14 23:36:00+00:00,113354.0,113423.9,113327.2,113370.1,18.2589
2025-10-14 23:37:00+00:00,113370.0,113389.0,113349.7,113373.9,20.417
2025-10-14 23:38:00+00:00,113373.9,113389.9,113320.1,113320.1,9.9669
2025-10-14 23:39:00+00:00,113320.1,113347.1,113320.1,113347.1,19.0977
2025-10-14 23:40:00+00:00,113347.1,113347.1,113322.9,113335.2,19.373
2025-10-14 23:41:00+00:00,113335.2,113335.2,113300.0,113300.1,27.5972
2025-10-14 23:42:00+00:00,113300.1,113300.1,113237.1,113237.7,18.4766
2025-10-14 23:43:00+00:00,113237.7,113308.8,113237.7,113237.8,25.6109
2025-10-14 23:44:00+00:00,113237.9,113244.8,113215.9,113224.4,15.5352
2025-10-14 23:45:00+00:00,113224.3,113242.0,113162.8,113211.4,56.1955
2025-10-14 23:46:00+00:00,113211.3,113226.4,113200.3,113207.8,20.191
2025-10-14 23:47:00+00:00,113207.8,113226.1,113196.1,113214.6,21.1133
2025-10-14 23:48:00+00:00,113214.6,113259.9,113204.1,113258.9,14.6275
2025-10-14 23:49:00+00:00,113258.9,113258.9,113200.1,113200.1,15.6575
2025-10-14 23:50:00+00:00,113200.0,113200.1,113132.3,113183.0,31.4334
2025-10-14 23:51:00+00:00,113181.2,113181.2,113116.5,113124.9,13.859
2025-10-14 23:52:00+00:00,113124.9,113180.7,113124.8,113159.7,12.4189
2025-10-14 23:53:00+00:00,113159.7,113161.0,113107.8,113110.1,18.2213
2025-10-14 23:54:00+00:00,113110.1,113139.4,113090.5,113090.5,28.7264
2025-10-14 23:55:00+00:00,113090.5,113090.6,113040.0,113040.0,12.0513
2025-10-14 23:56:00+00:00,113040.0,113080.0,113016.3,113079.9,61.3341
2025-10-14 23:57:00+00:00,113079.9,113079.9,112965.2,113017.1,81.3679
2025-10-14 23:58:00+00:00,113017.1,113017.1,112994.9,113005.6,17.3315
2025-10-14 23:59:00+00:00,113005.6,113005.6,112963.6,112982.0,26.8162
2025-10-15 00:00:00+00:00,112982.0,112999.7,112950.0,112969.5,43.8784
2025-10-15 00:01:00+00:00,112969.6,112975.0,112939.0,112975.0,18.5355
2025-10-15 00:02:00+00:00,112975.0,112975.0,112900.0,112900.1,29.8783
2025-10-15 00:03:00+00:00,112900.1,112946.9,112900.0,112909.0,42.5302
2025-10-15 00:04:00+00:00,112909.0,112920.0,112900.7,112900.8,20.8575
2025-10-15 00:05:00+00:00,112900.8,112996.7,112900.8,112969.3,53.857
2025-10-15 00:06:00+00:00,112969.4,112969.4,112912.9,112929.8,30.1883
2025-10-15 00:07:00+00:00,112929.9,112952.5,112925.1,112946.9,13.0091
2025-10-15 00:08:00+00:00,112946.9,113000.0,112946.8,113000.0,15.1588
2025-10-15 00:09:00+00:00,112999.9,113000.0,112976.2,112977.5,13.9332
2025-10-15 00:10:00+00:00,112977.4,112977.4,112787.1,112794.1,47.7418
2025-10-15 00:11:00+00:00,112794.0,112794.1,112734.5,112769.7,52.3291
2025-10-15 00:12:00+00:00,112769.8,112784.9,112728.4,112763.9,36.9439
2025-10-15 00:13:00+00:00,112763.9,112818.9,112750.0,112778.1,25.2384
2025-10-15 00:14:00+00:00,112778.1,112788.6,112747.1,112747.1,25.2995
2025-10-15 00:15:00+00:00,112747.1,112805.7,112743.5,112791.8,21.1075
2025-10-15 00:16:00+00:00,112791.5,112793.9,112707.6,112710.1,34.7172
2025-10-15 00:17:00+00:00,112710.1,112740.8,112695.2,112721.7,68.9102
2025-10-15 00:18:00+00:00,112721.8,112771.7,112697.0,112697.1,27.1202
2025-10-15 00:19:00+00:00,112697.1,112731.8,112696.0,112716.7,100.3443
2025-10-15 00:20:00+00:00,112716.6,112724.0,112696.0,112713.1,54.6248
2025-10-15 00:21:00+00:00,112713.2,112740.5,112711.5,112711.6,36.7215
2025-10-15 00:22:00+00:00,112711.7,112755.3,112678.5,112755.2,41.5047
2025-10-15 00:23:00+00:00,112755.2,112759.7,112716.0,112733.3,46.5898
2025-10-15 00:24:00+00:00,112733.4,112733.4,112702.1,112720.5,19.2198
2025-10-15 00:25:00+00:00,112720.4,112732.3,112638.0,112650.0,50.0236
2025-10-15 00:26:00+00:00,112649.9,112818.2,112646.4,112818.2,57.8159
2025-10-15 00:27:00+00:00,112818.2,112972.8,112818.2,112822.4,53.2472
2025-10-15 00:28:00+00:00,112822.1,112825.0,112632.7,112636.5,61.6997
2025-10-15 00:29:00+00:00,112636.5,112780.0,112602.4,112780.0,68.292
2025-10-15 00:30:00+00:00,112779.9,112900.0,112747.9,112900.0,31.6506
2025-10-15 00:31:00+00:00,112900.0,112909.8,112840.0,112894.0,29.6698
2025-10-15 00:32:00+00:00,112894.0,112965.8,112803.6,112803.6,37.0713
2025-10-15 00:33:00+00:00,112803.6,112803.6,112555.7,112600.1,107.6159
2025-10-15 00:34:00+00:00,112600.0,112645.5,112558.4,112645.4,69.5068
2025-10-15 00:35:00+00:00,112645.4,112687.8,112629.2,112687.8,40.2498
2025-10-15 00:36:00+00:00,112687.8,112806.9,112687.8,112806.9,29.2401
2025-10-15 00:37:00+00:00,112806.8,112879.3,112774.6,112856.8,35.6063
2025-10-15 00:38:00+00:00,112856.9,112888.0,112741.1,112741.2,23.2018
2025-10-15 00:39:00+00:00,112741.1,112821.4,112728.4,112804.4,8.7793
2025-10-15 00:40:00+00:00,112804.4,112846.0,112760.7,112782.0,15.5915
2025-10-15 00:41:00+00:00,112782.0,112840.0,112782.0,112835.4,15.4805
2025-10-15 00:42:00+00:00,112835.4,112866.3,112830.1,112865.9,9.4288
2025-10-15 00:43:00+00:00,112865.9,112892.7,112820.1,112892.7,29.3422
2025-10-15 00:44:00+00:00,112892.7,112900.0,112829.7,112887.6,17.5595
2025-10-15 00:45:00+00:00,112887.7,113000.0,112887.7,113000.0,61.3334
2025-10-15 00:46:00+00:00,113000.0,113076.0,112988.5,112988.5,48.2091
2025-10-15 00:47:00+00:00,112988.5,113057.6,112988.5,113000.1,38.8892
2025-10-15 00:48:00+00:00,113000.1,113074.7,112931.4,112936.1,85.8869
2025-10-15 00:49:00+00:00,112936.1,112944.9,112825.3,112825.3,35.35
2025-10-15 00:50:00+00:00,112825.4,112893.8,112772.3,112810.1,16.8635
2025-10-15 00:51:00+00:00,112810.0,112903.5,112810.0,112903.5,24.619
2025-10-15 00:52:00+00:00,112903.5,112940.8,112889.9,112893.8,11.434
2025-10-15 00:53:00+00:00,112893.8,112904.2,112868.7,112886.7,14.2309
2025-10-15 00:54:00+00:00,112886.8,112937.3,112886.7,112909.3,16.3279
2025-10-15 00:55:00+00:00,112909.4,112962.8,112887.9,112944.2,35.5939
2025-10-15 00:56:00+00:00,112944.2,112944.3,112850.1,112859.7,41.5884
2025-10-15 00:57:00+00:00,112859.7,112931.7,112859.7,112931.7,44.2902
2025-10-15 00:58:00+00:00,112932.0,112959.0,112920.7,112938.2,17.3315
2025-10-15 00:59:00+00:00,112938.2,112972.8,112925.3,112940.2,10.2627
2025-10-15 01:00:00+00:00,112940.2,112971.8,112900.0,112900.0,35.3243
2025-10-15 01:01:00+00:00,112900.1,112903.0,112780.0,112797.6,49.741
2025-10-15 01:02:00+00:00,112796.9,112796.9,112620.4,112621.3,57.9977
2025-10-15 01:03:00+00:00,112621.3,112674.6,112592.2,112670.7,111.5513
2025-10-15 01:04:00+00:00,112670.7,112670.7,112563.9,112589.0,131.5435
2025-10-15 01:05:00+00:00,112589.0,112610.0,112550.0,112570.9,79.2132
2025-10-15 01:06:00+00:00,112571.0,112571.0,112500.0,112555.2,97.6243
2025-10-15 01:07:00+00:00,112555.2,112555.3,112357.1,112373.0,148.5917
2025-10-15 01:08:00+00:00,112373.0,112450.0,112367.1,112391.4,70.3322
2025-10-15 01:09:00+00:00,112391.3,112463.0,112386.1,112460.2,30.2423
2025-10-15 01:10:00+00:00,112460.2,112584.1,112460.2,112584.1,57.1866
2025-10-15 01:11:00+00:00,112584.2,112617.7,112557.9,112600.1,59.647
2025-10-15 01:12:00+00:00,112600.0,112763.8,112600.0,112763.8,33.8373
2025-10-15 01:13:00+00:00,112763.8,112840.0,112763.7,112820.0,37.4987
2025-10-15 01:14:00+00:00,112820.2,112820.2,112683.5,112683.5,65.4978
2025-10-15 01:15:00+00:00,112683.5,112711.3,112629.7,112629.7,24.5674
2025-10-15 01:16:00+00:00,112629.7,112650.0,112594.1,112650.0,27.6596
2025-10-15 01:17:00+00:00,112650.0,112700.5,112614.1,112647.4,68.5825
2025-10-15 01:18:00+00:00,112647.3,112711.3,112647.3,112698.3,23.8427
2025-10-15 01:19:00+00:00,112698.4,112780.7,112682.7,112769.5,59.5366
2025-10-15 01:20:00+00:00,112769.6,112819.9,112728.0,112736.1,36.8269
2025-10-15 01:21:00+00:00,112736.2,112750.7,112600.0,112650.6,29.2378
2025-10-15 01:22:00+00:00,112650.7,112700.0,112643.3,112700.0,36.6474
2025-10-15 01:23:00+00:00,112700.0,112704.3,112672.7,112698.0,12.8372
2025-10-15 01:24:00+00:00,112698.0,112756.2,112698.0,112749.9,8.1486
2025-10-15 01:25:00+00:00,112749.9,112766.5,112689.0,112689.1,17.8914
2025-10-15 01:26:00+00:00,112689.0,112796.5,112689.0,112755.2,18.7775
2025-10-15 01:27:00+00:00,112755.1,112755.2,112689.0,112693.7,10.6221
2025-10-15 01:28:00+00:00,112693.8,112704.0,112590.0,112599.7,24.5808
2025-10-15 01:29:00+00:00,112599.7,112622.4,112422.6,112422.8,96.7985
2025-10-15 01:30:00+00:00,112422.7,112479.4,112334.9,112334.9,81.8764
2025-10-15 01:31:00+00:00,112334.9,112420.0,112334.8,112375.8,80.492
2025-10-15 01:32:00+00:00,112375.8,112435.4,112375.8,112399.9,62.3709
2025-10-15 01:33:00+00:00,112400.0,112410.6,112280.0,112298.1,95.7028
2025-10-15 01:34:00+00:00,112298.2,112335.6,112286.7,112335.6,58.6707
2025-10-15 01:35:00+00:00,112335.5,112426.7,112330.2,112416.8,70.0584
2025-10-15 01:36:00+00:00,112416.8,112450.7,112408.6,112415.8,23.8884
2025-10-15 01:37:00+00:00,112415.7,112462.1,112405.4,112462.1,11.8368
2025-10-15 01:38:00+00:00,112462.1,112471.5,112323.7,112338.1,27.3587
2025-10-15 01:39:00+00:00,112338.1,112392.0,112322.6,112389.6,41.4837
2025-10-15 01:40:00+00:00,112389.6,112449.8,112389.6,112449.7,25.9512
2025-10-15 01:41:00+00:00,112449.8,112473.6,112418.3,112418.3,22.2865
2025-10-15 01:42:00+00:00,112418.3,112431.2,112345.2,112345.2,27.4167
2025-10-15 01:43:00+00:00,112345.1,112391.6,112314.4,112365.0,41.4703
2025-10-15 01:44:00+00:00,112365.0,112470.8,112364.2,112470.8,24.9265
2025-10-15 01:45:00+00:00,112470.8,112510.1,112469.5,112475.1,30.8064
2025-10-15 01:46:00+00:00,112475.1,112536.0,112384.1,112384.1,25.3492
2025-10-15 01:47:00+00:00,112384.1,112441.0,112384.1,112397.7,27.4388
2025-10-15 01:48:00+00:00,112397.7,112511.2,112397.6,112511.2,18.8625
2025-10-15 01:49:00+00:00,112511.2,112545.5,112488.9,112535.1,16.5984
2025-10-15 01:50:00+00:00,112535.1,112693.6,112535.0,112693.5,50.9654
2025-10-15 01:51:00+00:00,112693.6,112723.5,112645.4,112645.4,33.8827
2025-10-15 01:52:00+00:00,112645.4,112675.0,112612.9,112612.9,42.6806
2025-10-15 01:53:00+00:00,112613.0,112638.0,112591.8,112591.9,18.4926
2025-10-15 01:54:00+00:00,112591.9,112615.1,112582.2,112591.9,21.7028
2025-10-15 01:55:00+00:00,112591.8,112661.1,112584.1,112653.2,14.003
2025-10-15 01:56:00+00:00,112653.1,112673.8,112618.5,112618.6,27.2115
2025-10-15 01:57:00+00:00,112618.6,112674.9,112618.5,112674.9,15.6839
2025-10-15 01:58:00+00:00,112675.0,112688.0,112658.4,112688.0,21.5353
2025-10-15 01:59:00+00:00,112687.9,112688.0,112666.9,112687.9,10.8856
2025-10-15 02:00:00+00:00,112688.0,112736.4,112687.9,112736.3,31.9705
2025-10-15 02:01:00+00:00,112736.4,112750.0,112630.0,112649.9,33.4327
2025-10-15 02:02:00+00:00,112649.8,112674.4,112630.0,112640.0,47.0768
2025-10-15 02:03:00+00:00,112640.1,112683.2,112628.9,112649.2,25.4983
2025-10-15 02:04:00+00:00,112649.2,112756.2,112649.1,112752.7,28.6196
2025-10-15 02:05:00+00:00,112752.6,112926.2,112752.6,112888.6,156.8604
2025-10-15 02:06:00+00:00,112888.6,112900.0,112780.0,112781.8,68.7701
2025-10-15 02:07:00+00:00,112781.8,112836.6,112722.5,112811.4,54.4867
2025-10-15 02:08:00+00:00,112811.3,112811.3,112762.0,112762.1,20.8095
2025-10-15 02:09:00+00:00,112762.1,112762.1,112694.0,112694.1,25.188
2025-10-15 02:10:00+00:00,112694.1,112739.4,112688.4,112716.1,33.5432
2025-10-15 02:11:00+00:00,112716.1,112812.6,112691.1,112797.2,19.1566
2025-10-15 02:12:00+00:00,112797.2,112830.5,112772.0,112800.0,15.9428
2025-10-15 02:13:00+00:00,112800.1,112929.4,112800.0,112900.2,32.1711
2025-10-15 02:14:00+00:00,112900.2,112939.0,112900.1,112908.0,121.5663
2025-10-15 02:15:00+00:00,112908.1,112938.9,112842.1,112862.5,39.6594
2025-10-15 02:16:00+00:00,112862.4,113030.1,112862.4,112957.6,73.6462
2025-10-15 02:17:00+00:00,112957.6,112957.7,112808.4,112833.5,42.7943
